n_obs,sigma_true,replications,scenario_id,maturity_days,fraction_fixed,moneyness,mean_posterior_sigma,mean_posterior_sigma_sd,mean_pi_minus_pm,mean_abs_pi_minus_pm,median_abs_pi_minus_pm,p95_abs_pi_minus_pm,p99_abs_pi_minus_pm,max_abs_pi_minus_pm,mean_taylor_gap,taylor_mae,taylor_rmse,taylor_corr,taylor_slope_through_origin
21,0.35,5000,138,252,0.2727272727272727,1.25,0.34187623852462523,0.05378632955590385,0.05542484951170694,0.05542484951170694,0.057910962786744735,0.06407488866937333,0.0658664186188226,0.08302245966597765,0.0584357574920565,0.003021259809251876,0.0031499043647645617,0.9999917895361968,0.9472982580954015
21,0.5,5000,85,126,0.0,0.75,0.4873666867192549,0.07640556689347147,0.05450824493211976,0.05450824493211976,0.05690428914073209,0.06421003020350842,0.06579574069899093,0.07140857412187529,0.05739179958268742,0.002900793741954824,0.00304293353115497,0.9999901201976019,0.9483799774364141
21,0.5,5000,48,63,0.0,1.5,0.4873666867192549,0.07640556689347147,0.021933097892222104,0.021933097892222104,0.01906157434000653,0.05172878826516575,0.06569392722268347,0.08724030810754319,0.02014367568957409,0.0018622075845919728,0.001969286113977766,0.999122513071097,1.0426907415790567
21,0.8,5000,5,21,0.0,1.25,0.7818918109298978,0.12200025487991434,0.047512539316714134,0.047512539316714134,0.04927596771614309,0.06291255973674968,0.06550190606959302,0.06877329690182954,0.04955754174450342,0.002110543268942489,0.0023444349602164947,0.9999856304426245,0.955723700797583
21,0.35,5000,127,252,0.0,0.75,0.34187623852462523,0.05378632955590385,0.05350263524153472,0.05350263524153472,0.05595628579536793,0.06346499359153715,0.06521279191446326,0.08149267246259129,0.05632206982479238,0.002837258567053427,0.0029913240872630107,0.9999923613090564,0.9484247075325465
42,0.8,5000,90,126,0.0,1.5,0.7917894824816479,0.0869615815504947,0.06160508083779202,0.06160508083779202,0.06240889099615754,0.06370561827773939,0.06488321115178151,0.06808357650794772,0.06354210209381385,0.0019370212560218271,0.0019438648294912509,0.9995584738273827,0.9694723785244876
21,0.35,5000,90,126,0.0,1.5,0.34187623852462523,0.05378632955590385,0.021237115907188523,0.021237115907188523,0.018195668491624368,0.0509478056771607,0.06443088317852619,0.0950509142924898,0.019444662032040438,0.001864044412314965,0.001974386141689633,0.9990695617489556,1.043017979367129
21,0.5,5000,145,252,0.5,1.25,0.4873666867192549,0.07640556689347147,0.05629215615713789,0.05629215615713789,0.05872225171202855,0.062054042540238344,0.0639699502020119,0.06973105785512579,0.05963452531439088,0.0033473445429277704,0.003433291504132486,0.9998773499869148,0.9432092098772046
21,0.8,5000,103,126,0.5,1.25,0.7818918109298978,0.12200025487991434,0.05932780782050063,0.05932780782050063,0.060749450337290734,0.06261471539024474,0.0638158831269869,0.06779824840179238,0.06310081797490949,0.003773939459280976,0.003806734883005513,0.998353381613771,0.9400067156054093
42,0.5,5000,132,252,0.0,1.5,0.49436537753594884,0.05442786328596761,0.05788302716572932,0.05788302716572932,0.05932340786457457,0.0623725885499943,0.06333652638742435,0.06553646788293044,0.05958670927738679,0.0017036871972019928,0.0017255092940121062,0.9999851964503798,0.9712269879341296
21,0.8,5000,145,252,0.5,1.25,0.7818918109298978,0.12200025487991434,0.049736543896836426,0.049740094219451206,0.051682771743577494,0.06089818152672581,0.06288061326316113,0.06769553690017394,0.053745985206349066,0.004009441309512627,0.004011295360004378,0.9999535543071943,0.9274555539483288
21,0.8,5000,127,252,0.0,0.75,0.7818918109298978,0.12200025487991434,0.03936192591120814,0.03946842269812131,0.04091290394308089,0.05830448412860339,0.0627113147830389,0.069322856778129,0.04302795981222929,0.0036660339010211457,0.0036688586171165437,0.9999886383628815,0.9214842122430768
42,0.8,5000,132,252,0.0,1.5,0.7917894824816479,0.0869615815504947,0.05254384484724056,0.05254384484724056,0.05352123734088288,0.061356649922393,0.062488314405310906,0.06713746698835488,0.054583748803308775,0.0020399039560682047,0.0020402441363708535,0.9999946025455216,0.9630963734265898
21,0.8,5000,138,252,0.2727272727272727,1.25,0.7818918109298978,0.12200025487991434,0.03735943128797961,0.037539888561549696,0.03889648582915095,0.05717242207939477,0.06217727032166024,0.0689368034115121,0.04098064487207688,0.003621213584097267,0.0036238766914356174,0.9999879053893382,0.9198932908687601
21,0.8,5000,134,252,0.2727272727272727,0.75,0.7818918109298978,0.12200025487991434,0.05307809724851801,0.05307809724851801,0.055179592196719085,0.06022758771884629,0.06214433837680535,0.06754050181530857,0.05714483484576367,0.004066737597245663,0.004070954225519848,0.9996719237605708,0.929865135437154
21,0.8,5000,62,63,0.5,1.5,0.7818918109298978,0.12200025487991434,0.0193283306069878,0.0193283306069878,0.01635385511813499,0.046099224293265226,0.06188127312299929,0.08719980503932645,0.017640513065517508,0.001759893349993996,0.0018566383078446153,0.9990235261191508,1.044408311032739
21,0.8,5000,61,63,0.5,1.25,0.7818918109298978,0.12200025487991434,0.04561683768272505,0.04561683768272505,0.04744322905262399,0.059917184830452254,0.061724768060189235,0.06482300368989335,0.047669687041643885,0.0021181855615181634,0.0023590549320798714,0.9999762597653264,0.9537415602306041
21,0.8,5000,92,126,0.2727272727272727,0.75,0.7818918109298978,0.12200025487991434,0.05570759914348118,0.05570759914348118,0.05805042769012658,0.06072920328562912,0.061722070813625615,0.06357510999120919,0.059083473402706296,0.003380195654031762,0.003463264495030703,0.9997138190705499,0.9421528738052796
21,0.5,5000,134,252,0.2727272727272727,0.75,0.4873666867192549,0.07640556689347147,0.050154850980481135,0.050154850980481135,0.05255220744671263,0.0595607399546255,0.061003670914946684,0.06636360101736472,0.05286478985024014,0.0027339985178543936,0.00290157695954081,0.9999623432566417,0.9469376201934564
42,0.8,5000,48,63,0.0,1.5,0.7917894824816479,0.0869615815504947,0.04607981792089819,0.04607981792089819,0.047010363880128136,0.058009098677724025,0.06080228778451078,0.06360277449079055,0.04708208112237962,0.0010107379396057199,0.0010998008728213958,0.9999988690355521,0.9776944003827952
42,0.8,5000,139,252,0.2727272727272727,1.5,0.7917894824816479,0.0869615815504947,0.05667747229807257,0.05667747229807257,0.05772173899887756,0.05963915394215469,0.06067035284683561,0.06356131674653165,0.058742969139250985,0.002065496841178407,0.0020676487957737846,0.9995602663646806,0.9649528355341445
21,0.2,5000,131,252,0.0,1.25,0.1958239422444736,0.03099821529355594,0.03665488621764737,0.03665488621764737,0.03749011920755904,0.055388919555988264,0.060645518073749405,0.0650098827934864,0.03765734946261645,0.0013167675048516582,0.0015881818452238184,0.9999510713433579,0.9660319367816744
42,0.8,5000,97,126,0.2727272727272727,1.5,0.7917894824816479,0.0869615815504947,0.05163415550819775,0.05163415550819775,0.0529322346844498,0.05925518791189989,0.05989730835934192,0.0614969115906463,0.053062534769576224,0.001429017348700101,0.0014774749338977342,0.9999922184754702,0.972621190123997
21,0.5,5000,103,126,0.5,1.25,0.4873666867192549,0.07640556689347147,0.03656749950142553,0.03656749950142553,0.037589709936144564,0.05460260044460592,0.058403945276966594,0.06147727565821359,0.037678001422119765,0.0013703880284386294,0.0016444600872673658,0.999939229137607,0.9637674568825413
