contract_id,sigma,model_price,pricing_se,n_paths
jaoh7_8675c,0.3805497677007735,5.573615604061179,0.03789478276659432,100000
jaoh7_8700c,0.3805497677007735,5.4945731841955965,0.037652578089248975,100000
jaoh7_8705c,0.3805497677007735,5.478879823238018,0.037604197412528455,100000
jaoh7_6800p,0.3805497677007735,3.293554038986614,0.019986616445301707,100000
jaoh7_6900p,0.3805497677007735,3.6226462402120543,0.021077851526987403,100000
jaoh7_7000p,0.3805497677007735,3.970938569721851,0.02218154569501437,100000
jaoh7_7100p,0.3805497677007735,4.3394274836562845,0.023293702943484144,100000
jaoh7_7150p,0.3805497677007735,4.531005715778595,0.023852702088216115,100000
jaoh7_7250p,0.3805497677007735,4.928687558558315,0.024975291634526012,100000
jaoh7_7300p,0.3805497677007735,5.13453131965485,0.025538773776783905,100000
jaoh7_7400p,0.3805497677007735,5.560723914384666,0.02666753578224062,100000
jaoh7_7450p,0.3805497677007735,5.78104785076937,0.02723225684151603,100000
jaoh7_7500p,0.3805497677007735,6.0062088479899876,0.027796756360363627,100000
jaoh7_7690p,0.3805497677007735,6.905349261421868,0.02993573849357264,100000
jaoh7_7900c,0.38434474135495883,8.60798502529608,0.046076408482728475,100000
jaoh7_8000c,0.38434474135495883,8.170202640094235,0.045083429146025256,100000
jaoh7_8025c,0.38434474135495883,8.063468119994598,0.044834957489934005,100000
jaoh7_8045c,0.38434474135495883,7.978843817343122,0.04463617115919147,100000
jaoh7_8075c,0.38434474135495883,7.85324255284907,0.04433788432438414,100000
jaoh7_8100c,0.38434474135495883,7.749825867091085,0.044089183072392304,100000
jaoh7_8102c,0.38434474135495883,7.741600045921611,0.04406928522490689,100000
jaoh7_8125c,0.38434474135495883,7.64744120517224,0.043840566019180245,100000
jaoh7_8150c,0.38434474135495883,7.546009878710583,0.04359218882301511,100000
jaoh7_8185c,0.38434474135495883,7.40575077815831,0.043244647140567,100000
jaoh7_8342c,0.38434474135495883,6.802218557994903,0.041688327810827125,100000
jaoh7_8430c,0.38434474135495883,6.4816837592870575,0.04081973888182049,100000
jaoh7_8455c,0.38434474135495883,6.393069721351462,0.04057337557547034,100000
jaoh7_8500c,0.38434474135495883,6.236080141765403,0.040130749993881144,100000
jaoh7_8525c,0.38434474135495883,6.150231375252749,0.03988537360483148,100000
jaoh7_8575c,0.38434474135495883,5.981319535956648,0.03939602682639378,100000
jaoh7_8635c,0.38434474135495883,5.783615878312674,0.03881125413801918,100000
jaoh7_8675c,0.38434474135495883,5.654919739368979,0.03842281672854441,100000
jaoh7_8700c,0.38434474135495883,5.575697390039244,0.03818070988602003,100000
jaoh7_8705c,0.38434474135495883,5.559969534105128,0.038132343910768085,100000
jaoh7_6800p,0.38434474135495883,3.3576620809614917,0.02025463046932597,100000
jaoh7_6900p,0.38434474135495883,3.6891778905373607,0.021348014013390457,100000
jaoh7_7000p,0.38434474135495883,4.039786898106216,0.02245340478428764,100000
jaoh7_7100p,0.38434474135495883,4.410445870525975,0.023566930450481898,100000
jaoh7_7150p,0.38434474135495883,4.603036301800243,0.024126520410039667,100000
jaoh7_7250p,0.38434474135495883,5.002561288395571,0.02525019294486404,100000
jaoh7_7300p,0.38434474135495883,5.209256653698961,0.025814131414016346,100000
jaoh7_7400p,0.38434474135495883,5.63708257158769,0.02694353102729816,100000
jaoh7_7450p,0.38434474135495883,5.858135810288016,0.02750854817302867,100000
jaoh7_7500p,0.38434474135495883,6.0840205476200815,0.02807322409045341,100000
jaoh7_7690p,0.38434474135495883,6.985391935022443,0.03021286045322925,100000
jaoh7_7900c,0.3881397150091442,8.689668442046509,0.04660080272637205,100000
jaoh7_8000c,0.3881397150091442,8.25240072354807,0.0456085849737011,100000
jaoh7_8025c,0.3881397150091442,8.145767804336081,0.04536031073355386,100000
jaoh7_8045c,0.3881397150091442,8.061215371664309,0.045161686652615864,100000
jaoh7_8075c,0.3881397150091442,7.935713818144882,0.04486363620120864,100000
jaoh7_8100c,0.3881397150091442,7.832371098143738,0.04461512824185543,100000
jaoh7_8102c,0.3881397150091442,7.824149505888128,0.044595248040108317,100000
jaoh7_8125c,0.3881397150091442,7.730039992250568,0.04436672203541539,100000
jaoh7_8150c,0.3881397150091442,7.6286517947304295,0.04411855520488115,100000
jaoh7_8185c,0.3881397150091442,7.488442979185216,0.0437712936450744,100000
jaoh7_8342c,0.3881397150091442,6.884891043948602,0.042216174952236354,100000
jaoh7_8430c,0.3881397150091442,6.56416179680764,0.0413482106910733,100000
